RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31
95992,10,90011,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2525.736039,2538.021238,2596.481793,2572.876949,,2517.500013,2687.257992,2783.781588,2949.859498,2839.05522,2805.460813,2780.27848,2832.950665,2830.499622,2876.450539,2929.54671,,2889.24978,2899.416667
96193,13,90650,zip,CA,CA,Norwalk,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1866.895369,1879.557593,,1964.08173,1967.243813,1992.956824,1990.911719,1996.685972,2002.364461,2006.833762,1996.017769,2019.825248,1999.176439,1990.027823,2004.173912,2033.312157,2065.281665,2048.75383,2057.960443,2079.924162,2091.947607,2093.601642,2136.171467,2153.221721,2201.622595,2169.881373,2178.647213,2172.785836,2194.05706,2235.235882,2288.77184,2319.146653,2270.124543,2306.902635,2330.066131,2407.946921,2392.076427,2435.508134,2458.474315,2460.578609,2477.638092,2493.986595,2533.083264,2517.806452,2518.944332,2540.920857,2550.680231,2523.46497,2525.314323,2523.024317,2572.033938,2569.448344,2677.594661,2716.041328,2727.50092,2648.025919,2639.541848,2644.999726,2652.62512,2666.723066,2673.365651,2685.101141,2676.769623,2710.360114,2730.430859,2786.588338,2752.497595,2749.787485,2702.386004,2709.809751,2712.246032
96025,22,90044,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1801.593701,1792.361891,1816.552145,1777.119072,1837.130453,1843.205145,1842.047778,1800.948204,1780.491896,1796.202032,1851.960847,1888.821411,1921.962829,1924.481789,1946.925193,1944.240715,1907.544384,1899.306501,1938.216316,2016.995634,2081.306909,2087.600973,2032.544744,2046.655489,2096.07948,2191.912094,2232.08792,2207.73234,2166.047831,2187.386529,2222.320516,2254.858408,2232.428374,2246.880378,2260.98391,2371.016338,2364.393721,2396.518618,2364.352613,2372.432147,2407.347251,2407.641643,2391.869319,2420.037535,2445.407933,2473.655069,2434.129294,2461.349416,2563.37253,2625.277778
96817,23,92336,zip,CA,CA,Fontana,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2724.260788,2737.630656,2749.343258,2795.508442,2911.663387,2932.283001,2968.992112,2932.443802,2962.897994,2960.409379,2978.134235,2992.099452,3016.050408,3087.673654,3096.462456,3092.414953,3034.884403,3038.131844,3065.240295,3064.98148,3157.170483,3197.602814,3243.760545,3200.742769,3211.273838,3207.754904,3144.406101,3134.18902,3147.874255,3153.975818,3165.97691,3189.260975,3242.030551,3232.491191,3247.978331,3272.342586,3289.695618,3296.344598,3257.196429
97771,24,94565,zip,CA,CA,Pittsburg,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,1364.586749,1357.237615,1374.362544,1356.67786,1366.666694,1381.554499,1408.266819,1418.13363,1393.564241,1411.769127,1423.606646,1447.404832,1459.933384,1472.943951,1490.829953,1503.004896,1521.617574,1541.780115,1504.184655,1525.740491,1511.843616,,1573.25029,1618.598901,1613.11606,1618.296625,1607.618225,1623.414468,1618.318482,1645.290179,1666.101829,1695.31086,1695.69696,1699.156741,1703.152673,1706.401926,1713.919346,1733.058375,1741.050709,1740.924287,1731.087663,1728.215849,1730.103857,1741.02352,1761.449953,1816.440623,1864.906667,1885.198349,1893.467842,1897.664974,1907.558104,1895.112643,1879.993354,1892.220736,1907.98017,1900.682494,1902.173668,1905.600612,1918.269493,1933.977238,1951.535253,1972.322049,1978.808963,1991.272582,1970.703178,1979.001396,1980.283979,2010.444452,2032.095719,2040.419714,2024.2387,2000.43153,1998.739129,2042.023428,2063.902606,2079.302273,2051.384367,2067.170552,2100.192843,2141.104126,2153.267737,2146.463687,2155.430972,2169.786958,2182.609042,2190.219839,2165.746362,2169.605376,2210.710785,2247.482752,2272.359995,2272.455166,2289.453391,2262.812475,2264.99911,2247.997989,2270.083732,2263.46738,2291.53907,2291.320684,2291.782125,2293.516943,2335.032696,2363.906268,2410.269773,2381.591711,2371.215482,2338.241485,2347.359514,2348.061668,2362.329722,2359.902216,2431.40246,2437.470047,2469.857535,2426.852737,2426.879091,2410.182687,2386.718848,2376.317251
96816,26,92335,zip,CA,CA,Fontana,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2162.618959,2172.296154,2196.681445,2227.411999,2262.998506,2299.592814,2290.402013,2283.609906,2296.931443,2307.007227,2348.001604,2341.06946,2374.469211,2320.856062,2359.23104,2313.668749,2389.501631,2438.595369,2466.65106,2457.874644,2443.214597,2495.60838,2480.880289,2462.356945,2465.576018,2482.651779,2536.133398,2561.610284,2565.668834,2561.620588,2535.214106,2623.622593,2624.444444
96083,27,90201,zip,CA,CA,Bell,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2187.244001,2160.168003,2178.719295,2095.57273,2128.953397,2241.536964,2281.66014,2316.549945,2294.583333
96107,28,90250,zip,CA,CA,Hawthorne,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1071.688647,1080.264373,1100.763286,1093.074768,1101.478943,1103.784273,1126.389065,1139.982706,1144.026205,1149.333778,1152.271346,1158.991823,1159.091256,1191.857491,1228.099997,1241.295238,1228.581582,1224.978961,1247.228199,1259.051216,1274.972715,1286.781326,1294.326565,1309.265273,1323.899542,1339.216325,1349.824817,1354.589689,1367.505135,1372.965646,1384.893012,1398.316844,1401.002605,1392.10422,1405.239395,1414.249999,1428.950037,1425.054989,1432.782514,1442.866821,1449.307732,1464.355269,1485.842106,1493.033233,1491.089831,1480.248061,1485.427831,1474.264094,1488.039548,1504.185651,1537.376316,1543.680546,1543.695923,1541.227285,1546.797734,1546.193342,1548.675175,1549.088963,1559.608222,1575.971996,1576.627251,1574.024274,1570.824021,1583.175849,1587.372982,1594.439214,1580.933851,1586.191883,1584.002203,1603.139341,1623.767641,1627.14617,1619.372966,1619.408661,1622.645716,1634.832592,1626.975991,1623.329507,1652.140133,1668.615626,1692.665705,1694.279646,1699.721834,1718.810981,1724.631881,1742.86438,1746.95312,1786.169623,1798.415872,1827.576904,1825.250618,1851.105734,1846.535228,1841.695936,1822.004896,1836.536312,1845.744818,1873.094771,1872.968708,1893.094254,1903.615293,1908.800812,1908.680063,1899.06869,1905.298324,1919.803189,1944.723586,1936.406842,1906.391414,1899.19874,1923.275712,1935.178956,1953.88125,1952.516686,1979.379443,1958.940818,1967.373524,1976.302679,1967.137051,1956.178387
96239,31,90805,zip,CA,CA,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,,,,1235.153602,1208.491314,1200.322633,1212.017846,1253.425817,1266.730249,1257.850985,1244.816809,1247.179898,1254.935832,1280.82466,1308.110911,1318.888263,1316.781337,1316.930576,1326.091697,1347.869009,1371.444423,1381.760644,1362.140635,1360.968387,1372.738865,1395.186564,1396.197931,1378.929526,1399.410688,1414.873854,1456.971702,1471.527258,1499.04158,1510.889174,1495.27801,1470.547885,1484.629356,1533.739949,1559.934078,1573.939467,1552.653138,1570.421416,1573.597821,1610.099222,1640.120702,1638.742661,1624.147488,1616.02338,1622.305178,1628.395598,1639.157003,1637.270538,1625.886902,1624.199604,1651.782849,1663.618069,1681.837609,1686.429734,1736.902412,1722.765964,1723.822478,1713.980138,1741.332554,1733.031861,1724.749801,1714.582638,1734.594955,1725.807565,1733.49406,1749.626565,1766.94616,1796.464434,1779.887113,1815.58594,1817.841369,1858.614066,1858.875513,1859.192421,1887.340447,1947.543578,1997.958031,2014.441074,1943.607713,1949.931469,1944.064683,1984.568964,1949.588955,1965.089795,1973.485547,2023.085694,2037.871327,2045.747198,2057.247068,2053.797867,2088.720514,2128.424749,2117.809687,2106.275525,2076.057449,2077.458905,2108.266178,2105.116642,2133.934354,2144.548409,2174.33393,2194.601455,2180.713729,2138.814815
97223,34,93307,zip,CA,CA,Bakersfield,"Bakersfield, CA",Kern County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548.225675,1515.103072,1645.020643,1660.850996,1647.786154,1627.821138,1651.982066,1740.03764,1753.320888,1796.125212,1758.393886,1758.035479,,1757.068132,1746.215424,1755.576975,1778.668681,1789.300983,1808.490416,1857.859,1888.989505,2006.206222,1984.295389,2004.566115,1877.269752,1860.30599,1871.849028,1906.972222
96125,35,90280,zip,CA,CA,South Gate,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1869.265915,1882.325475,1894.36567,1936.663369,1963.292738,1974.316938,1943.368474,1915.726581,1875.020147,1880.014947,1917.410683,1990.556801,2022.85042,2022.5
96368,37,91342,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2405.836514,,2413.442586,2407.960965,2358.871478,2383.364182,2378.122754,2469.835593,2455.43457,2481.650573,2533.161783,2551.798452,2488.892978,2481.42518,2493.319453,2531.382965,2474.963776,2454.911555,2504.828401,2562.351561,2631.140418,2967.66476,3121.052365,3199.819258,2898.550976,2857.65138,2907.694973,2973.719649,2915.553664,2867.438194,2791.464282,2914.60802,2947.01677,2989.449014,3098.216667
96990,38,92683,zip,CA,CA,Westminster,"Los Angeles-Long Beach-Anaheim, CA",Orange County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2443.648526,2485.061669,2521.646316,2566.989615,2571.898105,2635.438018,2684.085162,2705.702832,2631.058914,2645.411987,2650.558034,2641.948178,2614.715806,2602.857534,2640.684917,2622.151845,2607.230911,2622.724585,2653.651745,2721.738624,2743.4361,2746.712746,2709.692231,2718.249126,2704.485141,2817.625874,2817.432522,2844.889385,2765.316296,2780.347641,2788.232735,2826.13925,2851.033468,2885.142767,2869.844444
96882,44,92503,zip,CA,CA,Riverside,"Riverside-San Bernardino-Ontario, CA",Riverside County,1328.909459,1322.016825,1337.491308,1336.479633,1370.439219,1370.883917,1369.937562,1352.94782,1352.602088,1341.791737,1338.760939,1338.405588,1351.944429,1355.041974,1349.453632,1357.380321,1374.498763,1383.605833,1394.606131,1404.172663,1404.917026,1403.210805,1400.072115,1429.119456,1432.786055,1421.535454,1419.454834,1435.915528,1438.26637,1465.501853,1485.929741,1536.556884,1543.296268,1522.448065,1509.897253,1491.081505,1512.096257,1542.801639,1547.84785,1547.384711,1552.886824,1571.033416,1590.684513,1567.807776,1569.59987,1581.89876,1595.36749,1615.822327,1612.98522,1639.877456,1644.592976,1648.770191,1644.402185,1640.946681,1644.051257,1648.062143,1654.729941,1667.165292,1663.065039,1656.534588,1678.486004,1690.889925,1730.864994,1751.478098,1773.406215,1776.473511,1769.972816,1781.794635,1798.530542,1804.476833,1821.709086,1840.315286,1872.163679,1890.275009,1924.498314,1959.226735,2024.033652,2077.796358,2097.439809,2106.829563,2120.009824,2172.747534,2233.374106,2228.680092,2227.38817,2231.148897,2265.656164,2289.564247,2282.455701,2284.320666,2294.413354,2289.311807,2312.819857,2305.418943,2299.919272,2295.093632,2280.475223,2270.978328,2271.676087,2284.305358,2309.565372,2303.190451,2311.260422,2320.121354,2343.987296,2330.95548,2326.217162,2304.731634,2303.282999,2311.547588,2324.856257,2339.266082,2357.373563,2365.383923,2402.093816,2383.18212,2378.091155,2350.02409,2364.61074,2390.341058
96825,50,92345,zip,CA,CA,Hesperia,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1919.495052,1917.970655,1943.952752,1942.515666,1982.18662,2008.490597,2018.429964,2004.655036,2008.652059,2040.020023,2049.898695,2061.966591,2039.24922,2035.648624,2028.36521,2021.327703,2018.400829,2050.899176,2075.299954,2130.726167,2097.30242,2089.870924,2058.841691,2078.307722,2097.354962,2091.15876,2088.556973,2086.265263,2091.677729,2104.583856,2170.28757,2215.396958,2225.921157,2202.332258,2164.844444
96546,52,91911,zip,CA,CA,Chula Vista,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,,,,,,,,,,,,,,,,,,,,,,,,,,,,1812.097272,1825.757682,1853.195404,1837.027849,1857.702338,1853.589287,1834.976292,1800.895741,1819.410995,1826.222427,1866.231088,1873.558353,1889.825438,1916.803649,1949.182458,1969.816428,1957.111967,1943.612686,1933.310905,1968.520133,1985.510507,2006.968351,1992.195341,2006.123057,2002.119764,1994.084042,1979.489849,2013.61169,2028.285436,2016.553581,1998.27109,2024.709829,2039.058859,2051.73082,2036.463555,2037.418493,2041.569933,2038.853371,2059.128109,2067.791734,2095.89852,2119.065785,2128.393297,2097.386226,2098.516066,2115.302682,2142.272395,2134.060422,2124.449672,2136.809977,2147.321868,2195.491954,2260.078986,2322.08827,2362.794275,2382.284006,2453.136017,2484.75783,2543.509477,2563.750433,2576.463101,2583.396904,2643.241602,2741.685454,2821.064577,2781.850964,2776.270551,2763.122663,2817.802692,2837.827262,2840.459448,2846.819373,2868.482638,2893.63652,2922.491198,2910.187375,2914.096611,2899.182386,2872.972383,2855.404196,2825.503915,2839.349998,2853.251294,2911.527604,2915.426866,2956.936811,2929.841404,2953.921668,2946.667274,3009.264911,3012.752871,2968.669443,2948.194444
97104,59,93033,zip,CA,CA,Oxnard,"Oxnard-Thousand Oaks-Ventura, CA",Ventura County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2551.173056,2559.696002,2602.930949,2614.354043,2621.014051,2635.539303,2638.16774,2742.931295,2765.305669,2770.271485,2724.051366,2678.951583,2650.821067,2658.233497,2661.002271,2688.524375,2641.388889
97970,60,95076,zip,CA,CA,Watsonville,"Santa Cruz-Watsonville, CA",Santa Cruz County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3117.200957,3076.472134,3183.504289,3119.67673,3180.963845,3075.220286,3180.452709,3230.245702,3246.689499,3204.790331,3195.833333
96690,61,92154,zip,CA,CA,San Diego,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1858.056551,1880.321758,1880.557818,1885.388899,1908.456923,1925.953036,1955.998025,1957.838127,1969.07973,1977.26478,1973.706934,1960.950453,1941.54044,1944.588191,1961.320268,1990.658255,2000.657579,2021.095209,2010.896956,2026.967368,2045.55009,2055.54762,2042.898668,2024.912243,2054.858235,2099.617798,2111.65781,2072.792606,2040.847006,2045.829588,2068.151974,2106.861327,2137.902363,2191.069568,2208.154217,2183.446083,2166.011832,2144.725719,2175.965934,2179.403495,2205.780186,2238.994336,2302.012867,2357.671199,2366.549984,2397.686871,2427.016746,2498.94789,2507.937188,2558.341514,2580.185987,2618.262069,2616.036756,2645.080969,2712.740048,2804.490334,2835.391663,2837.706837,2774.953913,2794.442042,2772.250588,2814.120892,2848.922646,2897.699453,2955.40723,2966.222011,2990.394568,2954.594375,2977.168824,2986.04517,2979.696205,2959.577335,2952.044121,2995.304433,2994.017995,2990.211922,2959.18305,2934.739146,2937.252308,2930.705218,2955.325384,2962.651702,3024.009492,3034.836462
96846,64,92376,zip,CA,CA,Rialto,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2494.139061,2488.711121,2471.95238,2504.934114,2533.587328,2521.731446,2503.872886,2474.634766,2508.578481,2523.633686,2496.225447,2500.176913,2516.936654,2625.618569,2625.705779,2618.175836,2576.422085,2600.095567,2616.922768,2622.535621,,2558.284914,2545.055904,2622.821502,2655.079835,2716.418701,2707.769541,2777.513003,2749.636115,2744.259398,2792.483163,2854.024354,2820.763889
97023,68,92804,zip,CA,CA,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",Orange County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1598.571866,1596.661669,1618.222663,1635.586794,1626.368648,1632.144839,1650.582533,1664.777526,1669.689346,1661.946378,1647.81292,1661.526774,1701.528443,1726.153698,1745.043865,1718.383163,1725.615745,1726.253101,1756.909798,1775.260065,1774.579482,1764.460915,1746.797448,1727.405395,1713.130658,1742.168857,1774.215784,1798.052523,1771.844474,1785.797833,1792.358182,1806.252489,1801.884854,1795.563437,1814.24837,1809.591471,1809.623945,1837.940626,1851.850575,1879.942007,1848.43336,1870.206712,1866.058504,1883.645738,1912.079788,1966.387657,2017.595446,2025.873982,2030.715927,2079.360786,2127.413771,2159.609121,2183.250175,2199.485528,2224.891047,2229.905814,2198.467304,2214.812086,2228.397771,2289.892501,2279.375749,2258.749729,2233.472849,2245.013916,2241.005062,2264.127824,2268.574172,2292.345621,2327.549056,2358.363434,2386.315958,2384.725642,2393.002614,2396.872358,2379.661035,2366.131021,2378.616289,2406.508418,2412.535595,2403.202682,2416.271266,2403.445514,2424.647631,2420.652494,2505.751263
96468,69,91710,zip,CA,CA,Chino,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2397.647454,2400.996582,2379.4918,2390.887931,2430.591714,2524.799069,2553.27122,2596.816236,2606.293373,2596.567085,2594.831299,2635.419039,2641.160861,2701.081386,2725.736905,2760.217552,2751.653852,2737.260972,2745.690445,2682.541123,2682.450121,2664.415241,2737.185633,2710.664183,2746.85237,2741.418705,2804.031266,2768.933073,2797.246848,2874.300617,2896.954874,2940.578415,2864.910754,2858.334279,2851.41395,2867.730585,2931.509294,2899.370178,2933.063866,2968.86267,2917.592849,2980.700187,2958.378751,3017.968254
97431,70,93722,zip,CA,CA,Fresno,"Fresno, CA",Fresno County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1701.834789,1725.867992,1772.483065,1822.46189,1857.435004,1881.286874,1880.191876,1869.280158,1877.169436,1873.605302,1876.32695,1917.584274,1922.658827,1956.771427,1929.058073,1940.981451,1916.310581,1915.083074,1964.687917,2008.16217,2011.363976,1958.823061,1954.234024,1954.464966,1992.579384,1993.129187,1963.148122,1969.168469,1981.022243,2043.776781,2033.396409,2049.268479,2085.208242,2084.438708,2068.020758,2076.550858,2108.068974,2128.888889
97567,71,94112,zip,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2444.438976,2543.300993,2606.61409,2778.076284,2783.524295,2805.938972,2756.835444,2691.650465,2681.597229,2741.291573,2705.581398,2768.453028,2727.832153,2671.012213,2703.413171,2702.486475,2944.205947,2942.18047,2945.62669,2878.402702,2833.708275,2782.325211,2723.163534,2662.462973,2691.89795,2705.227416,2695.212225,2663.216474,2618.269448,2661.344925,2674.444765,2785.159634,2772.800935,2814.345861,2792.185577,2789.806619,2790.625754,2786.038564,2857.836147,2897.134157,2958.882134,2989.488845,3018.375782,2963.289372,2947.662903,2917.246782,2951.454381,2848.664905,2835.029066,2822.308225,2915.013744,2963.619743,3008.554669,3019.324212,2986.752563,2961.989641,3029.131881,3038.521861,3032.572867,2932.044666,3030.935022,3017.065645,2955.562865,2928.411042,2995.896419,3070.336168,3074.603749,3084.018662,3177.88666,3140.294141,3170.718907,3189.569883,3299.166667
98432,77,95823,zip,CA,CA,Sacramento,"Sacramento-Roseville-Folsom, CA",Sacramento County,1071.808058,1076.331289,1071.018909,1075.107442,1084.433381,1091.912609,1103.033818,1108.382848,1118.542495,,1116.775818,1120.075335,1136.133754,1136.808974,1140.465427,1168.666774,1186.169179,1203.631937,1201.324289,1204.998419,1203.106522,1211.093726,1222.013021,1237.622803,1226.66223,1236.372489,1245.757051,1286.507223,1291.024865,1294.328775,1293.229188,1321.17651,1332.435957,1341.051775,1351.900813,1366.438108,1354.536501,1332.936995,1341.412503,1371.785474,1369.929182,1391.379758,1386.064329,1411.766778,1411.334022,1429.726581,1431.22966,1451.061298,1437.589434,1455.857357,1442.247732,1493.797211,1506.123112,1519.656972,1503.647794,1500.095108,1517.769452,1495.100799,1499.907433,1507.430276,1529.103214,1548.652989,1543.597807,1569.447983,1594.112584,1601.342418,1619.090517,1621.681576,1637.949978,1660.670541,1696.561399,1738.698733,1714.72528,1718.357722,1722.662747,1724.92331,1749.749249,1769.343222,1859.708929,1868.31489,1887.934414,1878.245577,1904.537009,1920.329214,1918.133689,1937.623743,1956.779882,1978.98048,1968.518662,1979.439692,2015.417941,2056.215192,2106.935292,2098.193315,2058.430496,1999.403045,2014.858832,1990.567804,2001.31007,2003.686802,2053.082258,2086.387868,2063.761427,2061.043621,2037.672176,2053.469229,2043.407374,2055.161817,2069.6143,2097.066497,2101.161062,2095.066078,2109.648527,2129.942441,2140.0504,2149.377271,2140.982615,2148.370787,2136.995111,2112.166667
97940,97,95035,zip,CA,CA,Milpitas,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,,,,,,,,,,,,,,,,,,2507.39872,2545.252417,2556.990568,2551.341541,2489.155629,2507.605818,2496.47577,2564.987415,2576.774543,2603.483217,2598.320781,2638.968542,2656.639531,2672.673537,2666.983034,2668.403179,2674.631746,2681.583703,2679.997049,2662.665499,2655.404185,2647.917215,2680.966142,2692.79561,2740.855017,2736.61252,2756.736756,2738.300771,2750.788557,2725.519908,2727.829359,2719.487123,2700.756608,2708.411599,2705.404453,2745.601078,2758.44138,2773.202979,2785.21433,2786.069828,2781.97205,2770.048677,2766.617433,2771.583649,2774.688853,2767.862951,2772.313125,2767.984192,2763.678998,2729.35355,2720.328873,2765.812883,2743.76291,2733.540872,2676.458521,2675.743718,2660.797265,2653.018255,2669.114259,2692.859052,2720.282642,2777.333584,2817.97164,2858.672654,2872.79545,2869.251269,2869.045957,2876.935724,2921.031998,2961.817128,3012.13948,3044.598004,3073.409093,3096.37299,3091.762286,3072.158906,3037.393475,3017.982502,3007.35547,3025.217532,3030.277333,3066.639962,3074.168097,3109.603683,3111.567218,3118.382146,3120.101166,3089.393724,3054.245071,3007.923476,3012.051517,3058.749879,3089.754768,3122.212009,3122.202648,3149.878943,3161.303662,3146.033213,3143.618846,3131.340621,3152.198961,3136.636068,3133.362036
96488,98,91744,zip,CA,CA,La Puente,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2175
96888,101,92509,zip,CA,CA,Jurupa Valley,"Riverside-San Bernardino-Ontario, CA",Riverside County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2213.123534,2283.984555,2238.166674,2349.751638,2378.702896,2365.099232,2362.87366,2376.931541,2402.170711,2363.782357,2367.314711,2373.851757,2337.669297,2334.183784,2334.552308,2375.317333,2417.120262,2421.864886,2531.6398,2540.700656,2561.920959,2480.963254,2479.851558,2439.450839,2461.838078,2471.182042,2582.29377,2624.422502,2632.069357,2597.262297,2587.388889
97189,104,93257,zip,CA,CA,Porterville,"Visalia, CA",Tulare County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1231.23284,1203.223925,,1294.422679,1276.392142,1280.417023,1279.587045,1291.795634,1275.461963,1275.67457,1294.318695,1327.992323,1357.050401,1393.572033,1392.723213,1399.358363,1382.832485,1418.496,1440.201433,1405.555556
